"event_code", "event_name"
107617, "工學院暨AI創智學院112學年度第1學期第3次主管會議"
107616, "資訊處資安推動討論會議-第四次"
107615, "淡江大學機械與機電工程學系112學年度第1次系募款委員會"
107614, "淡江大學機械與機電工程學系112學年度第1學期第3次系課程委員會"
107613, "淡江大學機械系112學年度第1學期第4次系務會議"
107612, "淡江大學德國語文學系TQM小組112學年度第1學期第4次會議(12月)"
107611, "淡江大學財務處預算組112年12月份TQM小組會議"
107610, "淡江大學AI創智學院112學年度第1學期第3次TQM會議"
107609, "淡江大學112學年度商管學院企業管理學系教師評審委員會第7次會議紀錄陳閱單"
107608, "淡江大學112學年度商管學院企業管理學系教師評審委員會第7次會議"
107607, "淡江大學112學年度第1學期第3次工學院TQM會議簽到單"
107606, "會計學系112學年度第1學期第3次TQM會議"
107603, "淡江大學112學年度商管學院教師評審委員會第8次會議(陳閱單)"
107602, "第194次行政會議"
107601, "淡江大學品質保證稽核處、校務研究中心112學年度第2次業務會議"
107600, "淡江大學圖書館校史組112學年度第4次TQM小組會議"
107599, "112學年度財務處個資宣導及緊急件通報演練"
107598, "研究發展處112學年度第1學期第8次QCC小組會議"
107597, "淡江大學工學院水資源及環境工程學系教師評審委員會 112學年度第5次會議(陳閱單)"
107596, "淡江大學工學院水資源及環境工程學系教師評審委員會 112學年度第5次會議(簽到單)"
107595, "法文系-淡江大學外語學院法文系112學年度第1學期第2次系務會議"
107594, "蘭陽行政處MS3AP數位能力稽核"
107593, "淡江大學國際事務學院外交與國際關係學系112學年度第1學期第4次TQM會議"
107592, "淡江大學國際事務學院外交與國際關係學系系務會議112學年度第1學期第2次會議"
107591, "水資源及環境工程學系112學年度第1學期第4次全面品質管理小組會議"
107590, "2024全國大專院校外交與國安決策模擬營籌備會議(第3次)"
107589, "淡江大學圖書館《蓋世無雙圈》112學年度第10次圈會"
107588, "英文學系112-1會話與作文小組委員會議"
107587, "淡江大學教育學院教師評審委員會112學年度第7次會議-會簽單"
107586, "淡江大學教育學院教師評審委員會112學年度第7次會議-簽到單"
107585, "淡江大學教務處教師教學發展中心TQM小組112學年度第5次會議"
107584, "淡江大學募款委員會第35次會議"
107583, "淡江大學 112 學年度商管學院國際企業學系教師評審委員會第 9 次會議紀錄陳閱單"
107582, "不對稱作戰關鍵：先進科技講座"
107581, "教學特優教師教學經驗分享:無聊變有趣:SDGs議題教材於日語文學課程的應用(日文系王嘉臨老師)"
107580, "淡江大學教務處註冊組TQM小組112學年度第5次會議"
107579, "工學院機械與機電工程學系112學年度AI研習會"
107578, "透過參與提升MZ世代學生之學習興趣與動力 (數學系林千代教授)"
107577, "「觀光資源管理」全英語課程觀課交流(觀光系紀珊如老師)"
107576, "教育部提升大學通識教育計畫（iGER計畫） 淡江大學通識教育行動諮詢服務"
107575, "教學特優教師教學工作坊:如何使用實作教具於通識課程(機電系楊龍杰教授)"
107574, "專題講座:觸發學生學習動機的起承轉合(會計系林谷峻教授)"
107573, "淡江大學商管學院公共行政學系112學年度第1學期第2次系務會議(陳閱單)"
107572, "淡江大學商管學院公共行政學系112學年度第1學期第2次系務會議簽到單"
107571, "淡江大學商管學院公共行政學系112學年度第1學期第3次TQM會議"
107570, "第2屆勞資會議第10次會議"
107569, "淡江大學 112 學年度商管學院國際企業學系教師評審委員會第 9 次會議"
107568, "淡江大學工學院電機工程學系112學年度第1學期第4次TQM小組會議"
107567, "素養導向附冊計畫小隊輔培訓及永續種子同理心工作坊"
107566, "資通安全管理制度－資訊資產盤點及風險評鑑說明會"
107565, "112年度「淡江e筆雙軌發展計畫」第四次會議"
107564, "淡江大學工學院建築學系112學年度TQM小組第4次會議"
107563, "淡江大學累積賸餘款基金投資管理委員會第1屆第5次會議"
107562, "淡江大學商管學院企業管理學系募款管理委員會112學年度第2次會議"
107561, "運動媒體產業在未來的經濟趨勢與機會"
107560, "「教育部113年度學海飛颺、學海惜珠獎學金」說明會"
107559, "淡江大學112學年度精準健康學院教師評審委員會第3次會議紀錄"
107558, "淡江大學112學年度精準健康學院教師評審委員會第3次會議簽到"
